text	tags
the	O
subject	O
line	O
 	O
Micronet	B-company
Global	I-company
Services	I-company

TOVI	O
 	O
Personal	O
Assistant	B-seniority
to	O
the	O
CEO	O
 	O

The	O
Role	O
-	O
Personal	O
Assistant	B-seniority
to	O
the	O
CEO	O
 	O

Our	O
Personal	O
Assistant	B-seniority
will	O
attend	O
most	O
meetings	O
with	O
the	O
CEO	O
,	O
respond	O
to	O
 	O
correspondence	O
,	O
prepare	O
management	O
reports	B-res_skill
,	O
arrange	B-res_skill
meetings	O
,	O
book	O
travel	O
,	O
general	O
administration	O
,	O
personal	O
banking	O
and	O
 	O
other	O
executive	O
requirements	O
.	O

Excellent	O
communications	B-res_skill
skills	I-res_skill
and	O
able	O
to	O
work	O
independently	O
 	O

V	O
Extremely	O
well	O
organised	O
,	O
able	O
to	O
multi	B-res_skill
-	I-res_skill
task	I-res_skill
and	O
detail	O

There	O
are	O
a	O
few	O
absolute	O
must	O
haves	O
for	O
this	O
role	O
,	O
and	O
they	O
are	O
:	O
 	O
Strong	O
interpersonal	B-res_skill
skills	I-res_skill
,	O
confidence	O
,	O
and	O
the	O
ability	O
to	O
build	B-res_skill
relationships	I-res_skill
with	O
our	O
team	O
,	O
our	O
clients	O
,	O
and	O
our	O
 	O
suppliers	O
 	O

We	O
are	O
up	O
early	O
,	O
work	O
hard	O
but	O
enjoy	O
it	O
 	O

Tovi	B-company
Foods	I-company
-	O
A	O
division	O
of	O

COMMERCIAL	B-company
DEVELOPMENT	I-company
COMPANY	I-company
PLC	I-company
 	O
TELEPHONE	O
OPERATOR	B-title
VACANCIES	O
 	O

Skills	O
,	O
Qualifications	O
and	O
Experience	O
 	O
Minimum	O
G.C.E	O
(	O

Ability	O
to	O
converse	O
fluently	O
in	O
Sinhala	B-res_skill
and	O
Tamil	B-res_skill
would	O
definitely	O
be	O
advantageous	O
 	O
Minimum	O
of	O
o2	O
years	O
'	O
experience	O
 	O
Age	O
below	O
28	O
 	O

Project	O
Coordinator	B-title
(	O
Female	B-gender
)	O
 	O
FINCO	O
Technologies	O
is	O
a	O
fully	O
-	O
owned	O
subsidiary	O
of	O
FINCO	O
Group	O
of	O
Companies	O
.	O

You	O
Should	O
Be	O
Capable	O
of	O
:	O
 	O
-	O
Project	O
monitoring	B-res_skill
and	O
handling	B-res_skill
within	O
the	O
given	O
time	O
frame	O
 	O

Age	O
below	O
35	B-no_years
Years	I-no_years
.	O

More	O
than	O
2	B-no_years
years	I-no_years
of	O
experience	O
in	O
the	O
relevant	O
work	O
environment	O
may	O
be	O
an	O
extra	O
 	O
qualification	O
.	O

Interested	O
candidates	O
please	O
send	O
your	O
resume	O
along	O
with	O
two	O
work	O
related	O
references	O
and	O
 	O
including	O
recent	O
photograph	O
to	O
hr@fintech	O
.	O

Finco	B-company
Technologies	I-company
(	I-company
Pvt	I-company
)	I-company
Ltd	I-company
,	O
No	B-post_number
16	I-post_number
,	O
5th	O
Lane	O
,	O
Galle	O
Road	O
,	O
Colombo	B-location
3	I-location
.	O

daraz	B-company
 	O
ABOUT	O
US	O
 	O

Daraz	B-company
is	O
owned	O
by	O
the	O
Alibaba	O
Group	O
.	O

For	O
further	O
growth	O
,	O
we	O
seek	O
a	O
new	O
team	O
member	O
for	O
the	O
post	O
of	O
:	O
 	O
Admin	O
Intern	B-seniority
 	O
JOB	O
ROLE	O
 	O

GCE	O
OLs	B-edu_level
/	O
ALs	B-edu_level
is	O
a	O
must	O
.	O

Following	O
diploma	B-edu_level
or	O
degree	B-edu_level
in	O
Business	O
Management/	O
IT	B-specialization
or	O
an	O
equivalent	O
 	O
relevant	O
qualification	O
in	O
IT	B-specialization
.	O

Excellent	O
computer	B-res_skill
literacy	I-res_skill
skills	O
(	O
MS	B-res_skill
office	I-res_skill
,	O
Gmail	O
)	O
.	O

Excellent	O
communication	B-res_skill
skills	O
in	O
English	B-res_skill
&	O
Sinhala	B-res_skill
is	O
must	O

Daraz	B-company
is	O
an	O
Equal	O
Opportunity	O
Employer	O
.	O

JOIN	O
OUR	O
TEAM	O
 	O
Executive	B-title
-	O
Estimation	O
 	O

Profile	O
 	O
â¢GCE	O

â¢Must	O

Sinhala	O
or	O
/	O
and	O
Tamil	O
as	O
second	O
 	O
language	O
 	O

â¢Strong	O
IT	B-res_skill
skills	I-res_skill
.	O

â¢Knowledge	O
in	O
Microsoft	B-res_skill
Office	I-res_skill
is	O
required	O
.	O

â¢Knowledge	O
in	O
Quantity	O
Surveying	O
will	O
be	O
a	O
plus	O
 	O
RESPONSIBILITIES	O
 	O
â¢Preparing	O
costings	O
,	O
quotations	B-res_skill
for	O
spot	O
requirements	O
by	O
the	O
service	O
and	O
project	O
team	O
 	O
â¢Assist	O
in	O
meeting	O
sales	O
targets	O
 	O
â¢Preparing	O
quotations	O
in	O
a	O
timely	O
manner	O
 	O

Females	B-gender
are	O
encouraged	O
to	O
apply	O
.	O

JEL	O
 	O
VACANCIES	O
FOR	O
 	O
ROAD	O
PROJECTS	O
 	O
SITE	O
ENGINEER	B-title
 	O

Engineering	B-specialization
Degree	O
OR	O
NDT	B-edu_level
 	O
with	O
minimum	O
of	O
3	B-no_years
years	I-no_years
experience	O
in	O
road	O
works	O
.	O

TECHNICAL	O
OFFICER	B-title
 	O

SITE	O
QUANTITY	O
SURVEYOR	B-title
 	O

ISURU	B-company
ENGINEERING	I-company
(	I-company

Chello	O
 	O
VACANCIES	O
 	O
Assistant	B-seniority
-	O
QS	B-specialization
&	O
Engineering	B-specialization
 	O
(	O
Male	B-gender
)	O
 	O
DAIRIES	O
 	O
Requirements	O
 	O

Age	O
below	O
40	B-no_years
years	I-no_years
.	O

If	O
you	O
are	O
interested	O
please	O
forward	O
 	O
your	O
CV	O
immediately	O
to	O
,	O
 	O
Manager	O
-	O
HR	O
 	O
Chello	B-company
Dairy	I-company
Products	I-company

READY	O
MIXED	O
CONCRETE	O
 	O
Supreme	B-company
Ready	I-company
Mix	I-company
,	O
reputed	O
as	O
one	O
of	O
Sri	O
Lanka	O
's	O
premier	O
ready	O
mix	O
concrete	O
supplier	O
need	O
suitably	O
 	O
qualified	O
individuals	O
for	O
the	O
following	O
position	O
.	O

Technical	O
Officer	B-title
 	O

Age	O
below	O
35	B-no_years
years	I-no_years
.	O

Manager	O
-	O
HR	O
&	O
Administration	O
,	O
 	O
Supreme	B-company
Ready	I-company
Mix	I-company
 	O

SINCE	O
1905	O
 	O
JINASENA	B-company
(	I-company
PVT	I-company
)	I-company
LIMITED	I-company
 	O

Job	O
Purpose	O
 	O

Main	O
Duties	O
and	O
Responsibilities	O
 	O
Mold	O
/	O
Pattern	O
of	O
Castings	O
&	O
Moulds	O
of	O
Injection	O
Moulding	O
:	O
designing	B-res_skill
(	O
CAD	B-res_skill
Modeling	I-res_skill
)	O
 	O
and	O
Manufacturing(CAM	O
)	O
 	O

â¢	O
Carrying	O
out	O
R&D	B-res_skill
related	O
tasks	O

â¢	O
Carrying	O
out	O
process	B-res_skill
improvements	I-res_skill
with	O
improving	O
the	O
Quality	O
in	O
order	O
to	O
cut	O
down	O
the	O
 	O
production	O
cost	O
.	O

Attractive	O
remuneration	O
packages	O
commensurate	O
with	O
the	O
position	O
applied	O
are	O
on	O
 	O
offer	O
.	O

Hot	O
Line	O
:	O
94	O
112	O
688	O

CES	B-company
CONSTRUCTIONS	I-company

SITE	O
ENGINEER	B-title
-	O
CIVIL	O
â	O
(	O

Good	O
interpersonal	B-res_skill
skill	O
with	O
Labor	O
/	O
Material	O
/	O
Tools	O
handling	O
 	O
Good	O
communication	B-res_skill
skills	O
in	O
English	B-res_skill
and	O
Sinhala	B-res_skill
 	O
ARCHITECT	O
DESIGNER	B-title
â	O
(	O
Male	B-gender
/	O
Female	B-gender
)	O
 	O

Good	O
interpersonal	B-res_skill
skill	O
with	O
Labor	O
/	O
Material	O
/	O
Tools	O
handling	O
 	O
SITE	O
SUPERVAISOR	B-title
-	O
CIVIL-	O
(	O
Male	B-gender
)	O
 	O

Good	O
interpersonal	B-res_skill
skill	O
with	O
Labor	O
/	O
Material	O
/	O
Tools	O
handling	O
 	O

GAMINI	B-company
 	I-company
CONSTRUCTION	I-company
 	O

For	O
our	O
Road	O
Construction	O
projects	O
,	O
we	O
are	O
looking	O
for	O
suitably	O
qualified	O
dynamic	O
people	O
to	O
fill	O
in	O
following	O
 	O
vacancies	O
in	O
Colombo	B-location
,	O
Gampaha	B-location
and	O
UVA	O
provinces	O
:	O
 	O
PROJECT	O
MANAGER	B-title
 	O
BSc	B-edu_level
.	O

QUANTITY	O
SURVEYORS	B-title
 	O

TECHNICAL	O
OFFICERS	B-title
 	O

Winmo	O
 	O
For	O
Exclusive	O
construction	O
 	O
ARPIC	O
 	O
SUPERCENTRE	O
 	O
ARPICA	B-company
 	O

SITE	O
ENGINEER	B-title
 	O

B.Sc	B-edu_level
(	O
Eng	O
)	O
5	B-no_years
year	I-no_years
or	O
NDT	B-edu_level
,	O
NDES	B-edu_level
equivalent	O
with	O
high	O
rise	O
construction	O
experience	O
.	O

Experiece	O
in	O
Apartment	O
Building	O
projects	O
and	O
Steel	O
Buildings	O
 	O

P	O
P.F.PERERA	O
GROUP	O
 	O

Minimum	O
5	B-no_years
Years	I-no_years
field	O
 	O
experience	O
and	O
aged	O
below	O
45	O
 	O

Residing	O
in	O
Biyagama	B-location
,	O
 	O
Sapugaskanda	B-location
,	O
Kiribathgoda	B-location
 	O
Cordinate	O
with	O
contractors	O
and	O
 	O
vendors	O
 	O
Area	O
.	O

Auto	O
Cad	O
/	O
Draftsmen	B-title
â	O
Part	O
Time	O
Basis	O
 	O

(	O
More	O
than	O
3	B-no_years
years	I-no_years
'	O
experience	O
will	O
be	O
added	O
qualification	O
)	O
 	O
Panthila	O
Civil	O
Engineers	B-title
,	O
 	O

FINITE	O
 	O
Immediate	O
Vacancy	O
 	O

Degree	O
in	O
Civil	B-specialization
Engineering	I-specialization
from	O
University	O
of	O
Moratuwa	O
,	O
 	O
Peradeniya	O
,	O
Ruhuna	O
or	O
Equivalent	O
 	O
4	B-no_years
years	I-no_years
or	O
more	O
total	O
experience	O
in	O
construction	O
 	O

Ltd.	O
,	O
 	O
94	O
33	O
22	O

PROJECT	O
DRAFTSMAN	B-title

The	O
vacancy	O
is	O
an	O
Opportunity	O
for	O
a	O
Dynamic	O
AutoCAD	O
Draftsman	B-title
to	O
 	O
represent	O
the	O
Company	O
in	O
a	O
large	O
-	O
scale	O
International	O
Project	O
.	O

Managing	B-res_skill
a	O
team	O
of	O
Draftsmen	O
in	O
 	O
delivering	O
the	O
design	O
component	O
for	O
the	O
M	O
&	O
E	O
segment	O
of	O
the	O
project	O
.	O

Senior	B-seniority
Draughtsman	B-title
 	O
Requirements	O
 	O

â¢	O
Experience	O
in	O
using	O
for	O
building	O
design	O
.	O

â¢	O
Ability	O
to	O
a	O
team	O
,	O
to	O
meet	O
tight	O
demands	O
of	O
International	O
Consultants	O
.	O

Good	O
skill	O
to	O
liase	O
with	O
other	O
service	O
contractors	O
in	O
Developing	O
Coordination	O
 	O
drawings	O

â¢	O
Delivery	O
of	O
both	O
Design	O
/	O
Coordination	O
Shop	O
Drawings	O
.	O

Mail	O
within	O
to	O
:	O
hr@	O
 	O
hexint.com	O
 	O
With	O
Subject	O
line	O

An	O
honest	O
genuine	O
 	O
Housemaid	B-title
very	O
 	O
fluent	O
in	O
English	B-res_skill
 	O

VACANCY	O
 	O
Business	B-company
Promoters	I-company
&	I-company
Partners	I-company
Engineering	I-company
(	I-company
Pvt	I-company
)	I-company
Ltd	I-company
,	O
is	O
 	O
involved	O
in	O
infrastructure	O
development	O
,	O
partnering	O
with	O
 	O
prestigious	O
organizations	O
.	O

CONTRACT	O
ADMINISTRATOR	B-title
 	O
Qualifications	O
&	O
Experience	O
:	O
 	O
BSc	B-edu_level
.	O

SENIOR	B-seniority
CIVIL	O
ENGINEER	B-title
 	O
(	O
PLANNING	O
&	O
MONITORING	O
)	O
 	O
Qualifications	O
&	O
Experience	O
:	O
 	O
BSc	B-edu_level
.	O

Application	O
with	O
two	O
non	O
-	O
related	O
referees	O
should	O
be	O
forwarded	O
to	O
reach	O
us	O
for	O
 	O
immediate	O
employment	O
;	O
 	O
Manager	B-title
â	O
Human	O
Resources	O
 	O
Business	B-company
Promoters	I-company
and	I-company
Partners	I-company
Engineering	I-company

Prime	O
Tech	O
Interiors	O
 	O
dreams	O
made	O
real	O
 	O
Interior	O
Designer	B-title
|	O
3D	O
Designer	B-title
 	O
Job	O
Requirements	O
:	O
 	O
ÐAX	O
 	O

Mechanical	O
Engineer	B-title
 	O

Required	O
,	O
 	O
Bsc	B-edu_level
/	O
NDT	B-edu_level
/	O
HNDE	B-edu_level
or	O
equivalent	O
 	O
Experience	O
in	O
the	O
construction	O
sector	O
would	O
be	O
 	O
an	O
added	O
advantage	O
 	O
Excellent	O
communication	B-res_skill
and	O
interpersonal	B-res_skill
 	I-res_skill
skills	I-res_skill
 	O
Ability	O
to	O
work	O
independently	B-res_skill
 	O

Send	O
Your	O
CV	O
 	O
Email	O
:	O
careers@alumart.lk	O
 	O

Deputy	B-seniority
Project	O
Manager	B-title
cum	O
Planning	O
Engineer	B-title
(	O
Roads	O
)	O
 	O
BSc	B-edu_level
Engineering	B-specialization
(	O
Civil	O
)	O
or	O
equivalent	O
 	O
Total	O
6	B-no_years
years	I-no_years
experience	O
with	O
minimum	O
3	B-no_years
years	I-no_years
similar	O
works	O
 	O
alobs.tk	O
 	O
Site	O
Engineer	B-title
(	O
Roads	O
)	O
 	O

Anura	O
Wijenayake	O
Co	O
(	O
Pvt	O
)	O
Ltd.	O
,	O
 	O

VACANCY	O
Quantity	O
Surveyor	B-title
-	O
(	O
Male	B-gender
)	O
 	O

Key	O
Requirements	O
:	O
 	O
O	O
B.Sc	B-edu_level
.	O

(	O
Qs	O
)	O
or	O
Equivalent	O
qualification	O
with	O
minimum	O
5	B-no_years
Years	I-no_years
'	O
Experience	O
in	O
Building	O
construction	O
.	O

O	O
Proficiency	O
with	O
AutoCAD	B-res_skill
,	O
MS	B-res_skill
excel	I-res_skill
,	O
MS	B-res_skill
word	I-res_skill
,	O
MS	B-res_skill
project	I-res_skill
 	O

O	O
Male	B-gender
candidates	O
only	O
.	O

O	O
Age	O
below	O
35	B-no_years
Years	I-no_years
 	O
-"××¨××¡	O
 	O

O	O
Preparing	B-res_skill
,	O
negotiating	B-res_skill
&	O
analyzing	B-res_skill
cost	O
for	O
tenders	O
&	O
contracts	O
.	O

O	O
Monitor	B-res_skill
outcomes	O
&	O
prepare	B-res_skill
&	O
share	O
progress	O
reports	B-res_skill
value	O
completed	O
works	O
&	O
arrange	O
 	O
payments	O
.	O

Interested	O
applicants	O
may	O
send	O
their	O
CV	O
to	O
 	O
SPAN	B-company
ENGINEERING	I-company

Build	O
your	O
career	O
with	O
 	O
HOME	B-company
LANDS	I-company
CONSTRUCTION	I-company
 	O

Manager	B-title
 	O
Construction	O
 	O
Project	O
Engineer	B-title
 	O
Should	O
be	O
a	O
Chartered	B-qualification
Civil	B-specialization
Engineer	I-specialization
with	O
the	O
overall	O
 	O
experience	O
of	O
10	B-no_years
years	I-no_years
 	O

Send	O
your	O
CV	O
along	O
with	O
a	O
 	O
recently	O
taken	O
photograph	O
stating	O
the	O
position	O
applied	O
in	O
the	O
subject	O
line	O
of	O
the	O
 	O
e	O
-	O
mail	O
to	O
careers@homelandslk.com	O
 	O
CANTER	O
EUR	O
 	O
Apariments	O
&	O
Residenie	O
 	O
PILIYANDALA	O
 	O

In	O
the	O
Specs	O
â	O
On	O
the	O
Job	O
â	O
At	O
Your	O
Service	O
 	O
-	O
 	O
AIROW	B-company
SOLUTIONS	I-company

S&P	O
 	O
XCALIBUR	O

(	O
CIVIL	O
)	O
 	O

Duties	O
and	O
responsibilities	O
are	O
coordinating	O
with	O
stake	O
holders	O
,	O
management	O
of	O
project	O
operational	O
staff	O
,	O
monitoring	B-res_skill
 	O
timely	O
delivery	O
of	O
projects	O
within	O
the	O
budget	O
&	O
right	O
quality	O
,	O
planning	B-res_skill
,	O
and	O
all	O
other	O
operational	O
management	O
activities	O
.	O

Applicant	O
must	O
have	O
excellent	O
communication	B-res_skill
&	O
negotiation	B-res_skill
skills	I-res_skill
and	O
self	O
-	O
learning	O
attitude	O
with	O
valid	O
driving	O
license	O
 	O
and	O
ability	O
to	O
travel	O
for	O
project	O
requirements	O
including	O
overseas	O
.	O

PROJECT	O
ENGINEER	B-title
â	O

Applicant	O
must	O
have	O
self	O
-	O
learning	O
attitude	O
with	O
valid	O
riding	O
license	O
and	O
ability	O
to	O
travel	O
for	O
project	O
requirements	O
 	O
Apply	O
within	O
14	O
days	O
by	O
clearly	O
mentioning	O
the	O
position	O
applied	O
for	O
via	O
hr@airowsolutions.com	O
or	O
 	O
info@airowsolutions.com	O
or	O
post	O
 	O
Airow	B-company
Solutions	I-company

Sunteks	O
 	O
International	O
 	O
Engineer	B-title
/	O
Assistant	B-seniority
Engineer	B-title
 	O

We	O
have	O
vacancies	O
for	O
Engineers	B-title
/	O
Assistant	B-seniority
Engineers	B-title
in	O
the	O
field	O
of	O
 	O
Mechanical	B-specialization
Engineering	I-specialization
.	O

Qualifications	O
and	O
Experiences	O
 	O
NDT	B-edu_level
/	O
NDES	B-edu_level
equivalent	O
in	O
any	O
of	O
the	O
above	O
fields	O
with	O
minimum	O
of	O
3	O
-	O
4	O
years	O
of	O
post	O
#NAME?	O
 	O

Average	O
knowledge	O
of	O
AutoCAD	B-res_skill
and	O
solid	O
works	O
preferable	O
.	O

Should	O
be	O
able	O
to	O
work	O
under	B-res_skill
pressure	I-res_skill
.	O

Should	O
be	O
able	O
to	O
handle	O
operations	O
under	O
minimum	B-res_skill
supervision	I-res_skill
 	O
Should	O
be	O
able	O
to	O
work	O
extended	O
hours	O
if	O
required	O
 	O

Please	O
forward	O
your	O
CV	O
to	O
suntekscareer@gmail.com	O
indicating	O
 	O
the	O
position	O
title	O
in	O
the	O
subject	O
line	O
on	O
or	O
before	O
30th	O
December	O
2020	O
 	O
Sunteks	B-company
International	I-company
pvt	I-company
Ltd	I-company
 	O
48	B-post_number

DATACENTER	O
OPERATIONS	O
 	O
TECHNICAL	O
OFFICERS	B-title

Anthony	O
's	O
Group	O
and	O
Dialog	B-company
Axiata	I-company
Group	I-company
.	O

We	O
are	O
currently	O
looking	O
for	O
passionate	O
technical	O
professionals	O
for	O
the	O
role	O
 	O
of	O
Technical	O
Officer	B-title
-	O
Data	O
Center	O
Operations	O
as	O
well	O
as	O
for	O
the	O
role	O
of	O
 	O
Team	O
Lead	O
-	O
Data	O
Center	O
Operations	O
to	O
help	O
us	O
operate	O
a	O
world	O
-	O
class	O
IDC	O
.	O

SOME	O
OF	O
THE	O
THINGS	O

O	O
Run	O
hardware	O
diagnostics	B-res_skill
,	O
and	O
conduct	O
preventive	O
&	O
reactive	O
maintenance	O
 	O

Danister	O
De	O
Silva	O
Mawatha	O
,	O
Colombo	B-location
9	I-location

DEPUTY	B-seniority
MANAGER	B-title
QUALITY	O
ASSURANCE	O
 	O

Cable	B-company
Solutions	I-company
is	O
a	O
company	O
that	O
has	O
set	O
itself	O
the	O
mission	O
to	O
deliver	O
high	O
-	O
quality	O
customized	O
cables	O
to	O
 	O
match	O
specific	O
needs	O
to	O
customers	O
worldwide	O
.	O

Cable	B-company
Solutions	I-company
has	O
its	O
production	O
centers	O
in	O
Sri	O
Lanka	O
 	O
and	O
India	O
.	O

The	O
main	O
production	O
facility	O
is	O
located	O
in	O
a	O
state	O
-	O
of	O
-	O
the	O
-	O
art	O
industrial	O
complex	O
in	O
Kadawatha	B-location
.	O

Our	O
winning	O
combination	O
of	O
technical	O
talent	O
,	O
time	O
-	O
tested	O
processes	O
,	O
and	O
customer	O
orientation	O
ensures	O
 	O
the	O
quality	O
and	O
timely	O
delivery	O
that	O
customers	O
expect	O
from	O
Cable	B-company
Solutions	I-company
.	O

We	O
are	O
looking	O
for	O
a	O
Deputy	B-seniority
Manager	B-title
Quality	O
Assurance	O
who	O
fulfils	O
the	O
following	O
criteria	O
.	O
 	O

A	O
degree	B-edu_level
in	O
Engineering	B-specialization
from	O
a	O
recognized	O
university	O
or	O
Similar	O
Qualification	O
.	O
 	O

Excellent	O
Interpersonal	B-res_skill
and	O
good	O
communication	B-res_skill
skills	I-res_skill
.	O
 	O

Competent	O
knowledge	O
in	O
ISO	B-res_skill
standard	I-res_skill
.	O

PRODUCT	O
MANAGER	B-title
 	O
Union	B-company
Chemicals	I-company
Lanka	I-company
PLC	I-company
(	O
formerly	O
Union	O
Carbide	O
)	O
is	O
a	O
leading	O
company	O
in	O
 	O
manufacturing	O
and	O
marketing	O
of	O
industrial	O
chemicals	O
including	O
a	O
range	O
of	O
emulsion	O
 	O
polymers	O
and	O
water	O
based	O
wood	O
coatings	O
,	O
representing	O
reputed	O
multinational	O
chemical	O
 	O
companies	O
.	O

The	O
Job	O
 	O
Product	O
Manager	B-title
is	O
a	O
key	O
member	O
of	O
the	O
marketing	O
team	O
and	O
is	O
responsible	O
for	O
coordinating	B-res_skill
 	O
and	O
implementing	B-res_skill
strategies	O
leading	O
to	O
continued	O
growth	O
in	O
sales	O
and	O
profitability	O
of	O
the	O
 	O
company	O
.	O

Candidate	O
Profile	O
 	O
ç±³	O
 	O
Science	B-specialization
degree	B-edu_level
with	O
chemistry	B-specialization
as	O
a	O
subject	O
with	O
minimum	O
of	O
5	B-no_years
years	I-no_years
sales	O
 	O
experience	O
.	O

(	O
Preferably	O
in	O
Industrial	O
Chemicals	O
)	O
 	O
ç±³	O
 	O
Excellent	O
communication	B-res_skill
skills	I-res_skill
in	O
English	O
language	O
.	O

Computer	B-res_skill
literacy	I-res_skill
 	O
ç±³	O
 	O
ç±³	O
 	O
Demonstrate	O
high	O
level	O
of	O
initiative	O
and	O
drive	O
to	O
achieve	O
ambitious	O
targets	O
with	O
 	O
minimum	O
supervision	O
.	O

Applications	O
with	O
details	O
of	O
qualifications	O
and	O
experience	O
,	O
giving	O
contact	O
details	O
of	O
 	O
two	O
non	O
-	O
related	O
referees	O
should	O
be	O
forwarded	O
within	O
10	O
days	O
of	O
this	O
advertisement	O
to	O
:	O
 	O
mahinda@ucll.lk	O
 	O
Marketing	O
Manager	O
 	O
Union	B-company
Chemicals	I-company
Lanka	I-company
PLC	I-company
,	O
 	O
4th	O
Floor	O
,	O
Sarathi	O
Building	O
,	O
 	O
50	O
,	O
Hyde	O
Park	O
Corner	O
,	O
 	O
Colombo	B-location
2	I-location
.	O

mban	O
,	O
Sea	O
mBdm	O
ad8on	O
ces	O
DesÃ³	O
5	O
m	O
oegÃ³zÃ©e	O
 	O
ELECTRICAL	O
&	O
 	O
AUTOMATION	O
 	O
TECHNICIAN	B-title
 	O

VIPRA	O
 	O
Smart	O
Way	O

Assistant	O
Manager	B-title
-	O
Sales	O
 	O

â¢	O
Qualifications	O
in	O
Marketing	B-specialization
field	O
 	O

Handled	O
products	O
related	O
to	O
Fire	O
Alarm	O
system	O
/	O
Fire	O
Suppression	O
system	O
which	O
shall	O
be	O
 	O
an	O
added	O
advantage	O
 	O
Excellent	O
Communication	B-res_skill
Skills	I-res_skill
in	O
English	B-res_skill
 	O

Pls	O
drop	O
your	O
CV	O
to	O
admin@viprasmarts.com	O
 	O

Manager	B-title
Engineering	B-specialization
for	O
Industrial	O
Multiclean	O
Systems	O
â	O
(	O
Male	B-gender
)	O
 	O
Be	O
a	O
Part	O
of	O
a	O
Winning	O
Team	O
 	O
Industrial	O
Multicleans	O
Systems	O
,	O
is	O
one	O
of	O
the	O
leading	O
companies	O
in	O
Sri	O
Lanka	O
in	O
the	O
field	O
of	O
 	O
Industrial	O
/	O
commercial	O
Cleaning	O
machinery	O
and	O
hotel	O
supplies	O
.	O

The	O
key	O
responsibilities	O
include	O
but	O
are	O
not	O
limited	O
to	O
;	O
 	O
Maintain	B-res_skill
a	O
good	O
relationship	O
with	O
all	O
our	O
customers	O
by	O
attending	O
to	O
all	O
their	O
 	O
service	O
/	O
repairs	O
on	O
time	O
.	O

Maintain	B-res_skill
a	O
good	O
relationship	O
with	O
our	O
overseas	O
suppliers	O
and	O
communicate	O
with	O
them	O
to	O
 	O
report	O
machine	O
defects	O
,	O
part	O
requirements	O
and	O
finding	O
solutions	B-res_skill
for	O
customer	O
 	O
requirements	O
.	O

Manage	B-res_skill
the	O
technical	O
staff	O
to	O
ensure	O
all	O
repairs	B-res_skill
and	O
services	O
are	O
adhered	O
to	O
.	O

Ensure	O
that	O
technical	O
staff	O
is	O
adequately	O
trained	B-res_skill
and	O
are	O
of	O
a	O
proper	O
skill	O
level	O
to	O
ensure	O
 	O
high	O
quality	O
of	O
maintenance	O
activities	O
.	O

Maintain	B-res_skill
and	O
update	O
the	O
company	O
ERP	B-res_skill
systems	I-res_skill
 	O
Checking	O
the	O
newly	O
imported	O
products	O
/	O
Machines	O
 	O
Order	O
spare	O
parts	O
by	O
communicating	B-res_skill
with	O
the	O
upper	O
management	O
and	O
suppliers	O
.	O

Visiting	O
Customers	O
with	O
the	O
sales	O
team	O
and	O
propose	O
suitable	O
machines	O
/	O
products	O
to	O
the	O
 	O
customer	O
 	O
Key	O
Requirements	O
 	O
Mechanical/	O
Electrical	B-specialization
Engineering	I-specialization
or	O
equivalent	O
University	O
diploma	B-edu_level
or	O
degree	B-edu_level
 	O
Should	O
possess	O
an	O
excellent	O
command	O
of	O
Singhalese	O
and	O
English	B-res_skill

Should	O
be	O
a	O
person	O
with	O
strong	O
interpersonal	O
skills	O
,	O
high	B-res_skill
degree	I-res_skill
of	O
integrity	O
,	O
and	O
self-	O
 	O

Minimum	O
of	O
3	O
-	O
4	B-no_years
years	I-no_years
'	O
experience	O
in	O
a	O
similar	O
role	O
 	O
Age	O
between	O
30-	O
40	B-no_years
years	I-no_years
.	O

AUTOMATION	O
 	O
ENGINEER	B-title
-	O
 	O
SYSTEM	O
 	O

SOLUTIONS	O
 	O
60	O
 	O

Determine	B-res_skill
design	O
criteria	O
in	O
accordance	O
with	O
required	O
standards	O
and	O
codes	O
